dataset,folder,scenario_idx,track_id,start,end,intensity,PET,two/multi,vehicle_type,AV_included,key_agents,pre_int_i,post_int_i,pre_int_j,post_int_j,path_category,path_relation,turn_label,priority_label,original_data_file,original_scene_id,original_track_id
nuplan_train,train_vegas3,5301,18d014e6a5fb5848;59154cb44e9d57f2,100,119,0.824545344,0.927856537,two,"['HV', 'HV']",all_HV,18d014e6a5fb5848;59154cb44e9d57f2,50,11,50,43,MP,P-P,S-S,18d014e6a5fb5848,2021.06.11.11.57.05_veh-12_00363_00511.db,361d0405d868511d,18d014e6a5fb5848;59154cb44e9d57f2
nuplan_train,train_vegas3,5468,189ea2387a2b5f8f;33bb3a80d4885cfd;fa3b746cec55543d,191,197,0.284762599,2.766881423,multi,"['HV', 'HV', 'HV']",all_HV,189ea2387a2b5f8f;fa3b746cec55543d,50,14,50,17,MP,P-M,S-S,33bb3a80d4885cfd,2021.06.10.19.05.09_veh-26_00491_00741.db,22fad61823c05af5,189ea2387a2b5f8f;33bb3a80d4885cfd;fa3b746cec55543d
nuplan_train,train_vegas3,5468,189ea2387a2b5f8f;fa3b746cec55543d,147,190,0.338841506,1.186050241,two,"['HV', 'HV']",all_HV,189ea2387a2b5f8f;fa3b746cec55543d,50,14,50,17,MP,P-M,S-S,fa3b746cec55543d,2021.06.10.19.05.09_veh-26_00491_00741.db,22fad61823c05af5,189ea2387a2b5f8f;fa3b746cec55543d
nuplan_train,train_vegas3,5866,4583d648782d5d6f;a084590df88353eb,276,284,3.819432659,0,two,"['HV', 'HV']",all_HV,a084590df88353eb;4583d648782d5d6f,50,50,50,2,F,F,S-S,equal,2021.06.11.12.01.10_veh-26_01061_01317.db,bee791195c405f6e,4583d648782d5d6f;a084590df88353eb
nuplan_train,train_vegas3,5866,a1ff4698557350b3;d48691f39f0c5d4a,15,110,4.824703857,0,two,"['HV', 'HV']",all_HV,a1ff4698557350b3;d48691f39f0c5d4a,50,21,50,46,F,F,S-S,equal,2021.06.11.12.01.10_veh-26_01061_01317.db,bee791195c405f6e,a1ff4698557350b3;d48691f39f0c5d4a
nuplan_train,train_vegas3,5872,ce91e3f78f905267;e288b1d1454b5586,106,171,1.726005562,0,two,"['HV', 'HV']",all_HV,ce91e3f78f905267;e288b1d1454b5586,50,41,50,45,MP,P-M,R-R,equal,2021.06.11.12.01.10_veh-26_01061_01317.db,e75cab318dfd5422,ce91e3f78f905267;e288b1d1454b5586
nuplan_train,train_vegas3,619,563ebe4737f95bc1;a6ac8762414d52de,53,64,1.402868869,0.675364618,two,"['HV', 'HV']",all_HV,a6ac8762414d52de;563ebe4737f95bc1,50,30,50,9,MP,P-M,S-S,563ebe4737f95bc1,2021.06.10.12.24.07_veh-12_03973_04124.db,a101fe0a55525593,563ebe4737f95bc1;a6ac8762414d52de
nuplan_train,train_vegas3,6195,23c3da457a115c79;78767e2ac2d65b8a,176,181,0.683328458,1.226596225,two,"['HV', 'HV']",all_HV,23c3da457a115c79;78767e2ac2d65b8a,50,50,50,50,MP,P-M,S-S,equal,2021.06.11.12.06.26_veh-35_03011_03428.db,f39e68e461c85c1f,23c3da457a115c79;78767e2ac2d65b8a
nuplan_train,train_vegas3,6354,59963857c52c54ff;b76d56603a9d5eac,104,165,3.786613816,0.928887337,two,"['HV', 'HV']",all_HV,59963857c52c54ff;b76d56603a9d5eac,50,27,50,13,MP,P-P,S-S,59963857c52c54ff,2021.06.11.12.09.55_veh-16_01603_01937.db,12e6847c7abe5202,59963857c52c54ff;b76d56603a9d5eac
nuplan_train,train_vegas3,6504,0b49d77c365d5073;5d3018f801235127;9fa828c0e89d51d8,136,141,0.820629719,2.962803188,multi,"['HV', 'HV', 'HV']",all_HV,0b49d77c365d5073;5d3018f801235127,50,42,50,10,MP,C-M,R-L,5d3018f801235127,2021.06.11.12.09.55_veh-16_04449_05055.db,573bfb16631d5590,0b49d77c365d5073;5d3018f801235127;9fa828c0e89d51d8
nuplan_train,train_vegas3,6512,5c1f72d764125f65;877c77b9c0df5edd,111,152,0.958655892,0.861919279,two,"['HV', 'HV']",all_HV,877c77b9c0df5edd;5c1f72d764125f65,50,50,50,49,MP,P-M,S-S,5c1f72d764125f65,2021.06.11.12.09.55_veh-16_05066_05155.db,fe21536b58b05a09,5c1f72d764125f65;877c77b9c0df5edd
nuplan_train,train_vegas3,6831,0a3b90acb3815ef2;b41f24630e6d5c49,206,226,0.639418967,0.009184806,two,"['HV', 'HV']",all_HV,b41f24630e6d5c49;0a3b90acb3815ef2,50,48,50,50,MP,C-P,U-R,b41f24630e6d5c49,2021.06.11.13.46.02_veh-12_00592_01090.db,e926ab13512e5c38,0a3b90acb3815ef2;b41f24630e6d5c49
nuplan_train,train_vegas3,7469,308d3e1d26cd530a;8963cb87b4345dec,227,244,0.557206176,0.593440851,two,"['HV', 'HV']",all_HV,308d3e1d26cd530a;8963cb87b4345dec,50,50,50,50,MP,P-P,S-S,308d3e1d26cd530a,2021.06.11.14.25.09_veh-35_00847_00916.db,04ef616fbdce5b59,308d3e1d26cd530a;8963cb87b4345dec
nuplan_train,train_vegas3,7471,56b413a650f3542a;d46248f790825484,15,165,5110.076645,0,two,"['HV', 'HV']",all_HV,56b413a650f3542a;d46248f790825484,50,48,50,48,F,F,S-S,equal,2021.06.11.14.25.09_veh-35_02842_03232.db,f6d7f32b51815849,56b413a650f3542a;d46248f790825484
nuplan_train,train_vegas3,7625,828a15c9564654ff;92f55618c2bd5605,71,82,0.196016349,1.368106995,two,"['HV', 'HV']",all_HV,92f55618c2bd5605;828a15c9564654ff,50,12,50,23,MP,P-M,S-S,828a15c9564654ff,2021.06.11.14.41.12_veh-26_04837_05012.db,0a95f3d3cbf95996,828a15c9564654ff;92f55618c2bd5605
nuplan_train,train_vegas3,7628,0afce09baa485057;6c5f41460b615623;daa2a3550f62586e,253,281,0.443616778,1.658177825,multi,"['HV', 'HV', 'HV']",all_HV,6c5f41460b615623;daa2a3550f62586e,50,50,50,50,MP,P-P,S-S,0afce09baa485057,2021.06.11.14.41.12_veh-26_05090_05170.db,0f0b65e1073554cf,0afce09baa485057;6c5f41460b615623;daa2a3550f62586e
nuplan_train,train_vegas3,7628,6c5f41460b615623;daa2a3550f62586e,282,292,0.546338178,1.402010001,two,"['HV', 'HV']",all_HV,6c5f41460b615623;daa2a3550f62586e,50,50,50,50,MP,P-P,S-S,6c5f41460b615623,2021.06.11.14.41.12_veh-26_05090_05170.db,0f0b65e1073554cf,6c5f41460b615623;daa2a3550f62586e
nuplan_train,train_vegas3,7634,42b476051825525f;d84b959fc79b5ad3,277,300,0.8717529,0.970972785,two,"['HV', 'HV']",all_HV,d84b959fc79b5ad3;42b476051825525f,50,15,50,15,MP,P-M,S-L,42b476051825525f,2021.06.11.14.41.12_veh-26_05181_05448.db,ae2e36a7cc0b5c5c,42b476051825525f;d84b959fc79b5ad3
nuplan_train,train_vegas3,7804,077c899853e55143;838f708a284b505e;dba857a44dff5364,2,21,32.18577049,1.781200131,multi,"['HV', 'HV', 'HV']",all_HV,077c899853e55143;dba857a44dff5364,45,50,50,50,MP,P-P,S-S,077c899853e55143,2021.06.11.16.10.55_veh-16_03520_04307.db,f96be9b14cb55e1d,077c899853e55143;838f708a284b505e;dba857a44dff5364
nuplan_train,train_vegas3,8108,2c82b9c6669553f4;ego,18,40,0.448416147,1.105848151,two,"['HV', 'AV']",AV,ego;2c82b9c6669553f4,50,14,50,90,F,F,S-S,equal,2021.06.11.16.44.04_veh-12_04599_05127.db,5115493123ee5535,2c82b9c6669553f4;ego
nuplan_train,train_vegas3,8621,a34deca05f8c553d;f752410ae27a53e6,170,192,0.85694793,0.766341863,two,"['HV', 'HV']",all_HV,a34deca05f8c553d;f752410ae27a53e6,50,8,50,11,MP,P-M,L-L,equal,2021.06.11.18.09.59_veh-16_05404_05601.db,9de2fff0156a5c81,a34deca05f8c553d;f752410ae27a53e6
nuplan_train,train_vegas3,8630,2b6b96d9814f5190;97d217ba06a55ad2,278,287,1.020988079,0,two,"['HV', 'HV']",all_HV,97d217ba06a55ad2;2b6b96d9814f5190,50,50,50,25,MP,P-M,S-S,97d217ba06a55ad2,2021.06.11.18.09.59_veh-16_05617_05901.db,8af29eb9d8965cee,2b6b96d9814f5190;97d217ba06a55ad2
nuplan_train,train_vegas3,8631,6de8ced6c60d58dd;fdea3f5dc07a5ccf,211,243,0.712912251,0,two,"['HV', 'HV']",all_HV,fdea3f5dc07a5ccf;6de8ced6c60d58dd,50,50,50,50,F,F,S-S,equal,2021.06.11.18.09.59_veh-16_05617_05901.db,0f3d852103ef5213,6de8ced6c60d58dd;fdea3f5dc07a5ccf
nuplan_train,train_vegas3,8790,87846150d9575b63;c4d8bc582b365a80,224,242,0.855004768,0.928768747,two,"['HV', 'HV']",all_HV,87846150d9575b63;c4d8bc582b365a80,50,38,50,2,MP,P-M,S-S,87846150d9575b63,2021.06.11.18.37.58_veh-12_03470_04143.db,af18ec6f691857e0,87846150d9575b63;c4d8bc582b365a80
nuplan_train,train_vegas3,8792,355a93b08ce35843;76847c1c1a6e54d1;c46fcf754ef451a0,191,196,0.283046319,1.554572808,multi,"['HV', 'HV', 'HV']",all_HV,c46fcf754ef451a0;76847c1c1a6e54d1,50,50,50,50,MP,P-M,S-S,76847c1c1a6e54d1,2021.06.11.18.37.58_veh-12_03470_04143.db,486040f817405a41,355a93b08ce35843;76847c1c1a6e54d1;c46fcf754ef451a0
nuplan_train,train_vegas3,8792,76847c1c1a6e54d1;c46fcf754ef451a0,197,217,0.269638958,1.237608374,two,"['HV', 'HV']",all_HV,c46fcf754ef451a0;76847c1c1a6e54d1,50,50,50,50,MP,P-M,S-S,c46fcf754ef451a0,2021.06.11.18.37.58_veh-12_03470_04143.db,486040f817405a41,76847c1c1a6e54d1;c46fcf754ef451a0
nuplan_train,train_vegas3,8795,980216e00ad85a43;bb8a2368a71459f4,220,232,0.194288235,1.353297863,two,"['HV', 'HV']",all_HV,980216e00ad85a43;bb8a2368a71459f4,50,30,50,20,MP,P-M,S-S,980216e00ad85a43,2021.06.11.18.37.58_veh-12_03470_04143.db,a9fa11dc5c9e59be,980216e00ad85a43;bb8a2368a71459f4
nuplan_train,train_vegas3,8798,87f337fabf105173;b996b98defe55dca,311,315,0.044925987,0,two,"['HV', 'HV']",all_HV,87f337fabf105173;b996b98defe55dca,50,24,50,23,F,F,S-S,equal,2021.06.11.18.37.58_veh-12_03470_04143.db,7a905e5501fa5dcd,87f337fabf105173;b996b98defe55dca
nuplan_train,train_vegas3,896,0a49486dcbf757ac;218ea8ccdfd35cc3,0,23,0.728791034,1.097625381,two,"['HV', 'HV']",all_HV,218ea8ccdfd35cc3;0a49486dcbf757ac,50,12,50,13,MP,P-P,S-S,equal,2021.06.10.12.08.50_veh-47_00734_00924.db,b26bceafe53a518f,0a49486dcbf757ac;218ea8ccdfd35cc3
nuplan_train,train_vegas3,9271,0496d50caeb551b4;9b6cc6c27fb15f7d,237,245,394.2223274,0,two,"['HV', 'HV']",all_HV,0496d50caeb551b4;9b6cc6c27fb15f7d,29,25,50,6,MP,P-M,S-S,equal,2021.06.11.18.37.58_veh-12_00666_00989.db,d9121caf7ae75631,0496d50caeb551b4;9b6cc6c27fb15f7d
nuplan_train,train_vegas3,9283,22105f1612a95509;ae19290c8b2850e3,44,52,0.765379706,1.054715353,two,"['HV', 'HV']",all_HV,ae19290c8b2850e3;22105f1612a95509,50,21,50,11,MP,P-M,S-S,ae19290c8b2850e3,2021.06.11.18.42.43_veh-38_00214_00533.db,ec4c0c5000475832,22105f1612a95509;ae19290c8b2850e3
nuplan_train,train_vegas3,9285,56994e298a87528c;ee266f1d69855c55,172,219,0.442893492,0.928192817,two,"['HV', 'HV']",all_HV,56994e298a87528c;ee266f1d69855c55,50,19,50,3,MP,P-M,L-L,equal,2021.06.11.18.42.43_veh-38_00214_00533.db,d103b6948cdc520e,56994e298a87528c;ee266f1d69855c55
nuplan_train,train_vegas3,9435,4aec8b72750d5aba;80185fdeca8052c5,84,127,0.965352734,0.455698654,two,"['HV', 'HV']",all_HV,80185fdeca8052c5;4aec8b72750d5aba,50,47,50,30,MP,P-P,S-L,4aec8b72750d5aba,2021.06.11.20.03.24_veh-26_01008_01497.db,f22e76a641305dd3,4aec8b72750d5aba;80185fdeca8052c5
nuplan_train,train_vegas3,9435,592edbc49ccb5765;f5bd6665085152b4,74,78,0.060883599,0.074018277,two,"['HV', 'HV']",all_HV,f5bd6665085152b4;592edbc49ccb5765,50,43,50,25,MP,C-P,S-R,592edbc49ccb5765,2021.06.11.20.03.24_veh-26_01008_01497.db,f22e76a641305dd3,592edbc49ccb5765;f5bd6665085152b4
nuplan_train,train_vegas3,9437,2f13a90af92951b1;9ca176bd02625ed2,198,202,0.115561648,1.39386478,two,"['HV', 'HV']",all_HV,2f13a90af92951b1;9ca176bd02625ed2,50,47,50,3,F,F,S-S,equal,2021.06.11.20.03.24_veh-26_01008_01497.db,958af07233845e43,2f13a90af92951b1;9ca176bd02625ed2
nuplan_train,train_vegas3,9438,2342b3f4f6345f6b;346f09e2a4e75876;3f0b13c860f45738,204,208,0.814202379,1.482993788,multi,"['HV', 'HV', 'HV']",all_HV,346f09e2a4e75876;3f0b13c860f45738,50,25,50,19,MP,P-M,L-L,equal,2021.06.11.20.03.24_veh-26_01008_01497.db,257fd578c7a553c8,2342b3f4f6345f6b;346f09e2a4e75876;3f0b13c860f45738
nuplan_train,train_vegas3,944,b98ee706759a5706;ego,28,58,0.941438044,0.706988145,two,"['HV', 'AV']",AV,ego;b98ee706759a5706,50,50,50,50,MP,P-P,S-S,b98ee706759a5706,2021.06.10.12.08.50_veh-47_01566_01701.db,916fa829b4f25b9a,b98ee706759a5706;ego
nuplan_train,train_vegas3,944,5e09e7531cf1578d;b98ee706759a5706;e4559f9bff915bdb,128,137,0.407473552,1.276401409,multi,"['HV', 'HV', 'HV']",all_HV,b98ee706759a5706;5e09e7531cf1578d,50,50,50,50,MP,P-P,S-S,b98ee706759a5706,2021.06.10.12.08.50_veh-47_01566_01701.db,916fa829b4f25b9a,5e09e7531cf1578d;b98ee706759a5706;e4559f9bff915bdb
nuplan_train,train_vegas3,944,8f54e3ff96715d55;b98ee706759a5706,98,110,0.484325937,0.832469903,two,"['HV', 'HV']",all_HV,8f54e3ff96715d55;b98ee706759a5706,50,50,50,50,MP,P-P,S-S,8f54e3ff96715d55,2021.06.10.12.08.50_veh-47_01566_01701.db,916fa829b4f25b9a,8f54e3ff96715d55;b98ee706759a5706
nuplan_train,train_vegas3,9440,4a19be60ff085675;6179e8132a5852c9,199,203,0.9956541,0.857947156,two,"['HV', 'HV']",all_HV,4a19be60ff085675;6179e8132a5852c9,50,50,50,40,MP,P-M,S-S,6179e8132a5852c9,2021.06.11.20.03.24_veh-26_01008_01497.db,c8c3bc8491b85a0e,4a19be60ff085675;6179e8132a5852c9
nuplan_train,train_vegas3,9441,5edbb52b0f345945;dc26859ddced5bc3,63,76,0.701026858,0.884692245,two,"['HV', 'HV']",all_HV,5edbb52b0f345945;dc26859ddced5bc3,50,31,50,47,MP,P-P,S-S,5edbb52b0f345945,2021.06.11.20.03.24_veh-26_01008_01497.db,1a9f0cf932925e3f,5edbb52b0f345945;dc26859ddced5bc3
nuplan_train,train_vegas3,9443,5b3506e328175b53;5edbb52b0f345945,174,187,0.40349188,1.112832941,two,"['HV', 'HV']",all_HV,5edbb52b0f345945;5b3506e328175b53,50,42,50,50,MP,P-M,S-S,5b3506e328175b53,2021.06.11.20.03.24_veh-26_01008_01497.db,8a11ccd71bb55a64,5b3506e328175b53;5edbb52b0f345945
nuplan_train,train_vegas3,9443,2f46519897a757f8;48f6efa844cd5d14,151,186,2.241349038,1.015974179,two,"['HV', 'HV']",all_HV,2f46519897a757f8;48f6efa844cd5d14,50,12,50,50,MP,P-P,S-S,2f46519897a757f8,2021.06.11.20.03.24_veh-26_01008_01497.db,8a11ccd71bb55a64,2f46519897a757f8;48f6efa844cd5d14
nuplan_train,train_vegas3,9605,569cae630afb565b;83786b5382f95f8a,296,300,0.131930366,1.357997428,two,"['HV', 'HV']",all_HV,569cae630afb565b;83786b5382f95f8a,50,48,50,6,MP,P-M,S-S,83786b5382f95f8a,2021.06.12.11.42.45_veh-47_03457_03561.db,12072965bde15784,569cae630afb565b;83786b5382f95f8a
nuplan_train,train_vegas3,961,a8ab5e39a8135cfb;d556772e6c5f5599,1,18,0.74612816,0,two,"['HV', 'HV']",all_HV,a8ab5e39a8135cfb;d556772e6c5f5599,44,24,50,9,MP,P-M,S-S,equal,2021.06.10.12.08.50_veh-47_01908_02029.db,aa7b66f457975602,a8ab5e39a8135cfb;d556772e6c5f5599
nuplan_train,train_vegas3,6862,5ea0daccf7475f35;9b9d932a81b652ac,40,46,0.848429588,0,two,"['HV', 'HV']",all_HV,9b9d932a81b652ac;5ea0daccf7475f35,50,50,50,50,F,F,S-S,equal,2021.06.11.14.22.48_veh-38_00016_00236.db,4d9bd8136c0c53c9,5ea0daccf7475f35;9b9d932a81b652ac
nuplan_train,train_vegas3,6896,e08d682d38e95c05;ece8aeb204cc5c5f,265,273,0.180943849,1.257529444,two,"['HV', 'HV']",all_HV,ece8aeb204cc5c5f;e08d682d38e95c05,50,47,50,43,MP,P-M,L-L,equal,2021.06.11.14.22.48_veh-38_00962_01511.db,94f560afc5ab56d3,e08d682d38e95c05;ece8aeb204cc5c5f
nuplan_train,train_vegas3,6943,418fe2e5ef5a5932;f149ced03655557f,199,220,3.22143567,0,two,"['HV', 'HV']",all_HV,f149ced03655557f;418fe2e5ef5a5932,50,21,50,5,F,F,S-S,equal,2021.06.11.14.22.48_veh-38_01991_02246.db,403764472c845512,418fe2e5ef5a5932;f149ced03655557f
nuplan_train,train_vegas3,713,6c6d57ec8cea58c7;f2024910966951df,50,58,0.310884717,1.242432768,two,"['HV', 'HV']",all_HV,f2024910966951df;6c6d57ec8cea58c7,50,50,50,50,MP,P-P,S-S,6c6d57ec8cea58c7,2021.06.10.11.57.14_veh-38_01607_01747.db,f8d1929f464f569a,6c6d57ec8cea58c7;f2024910966951df
nuplan_train,train_vegas3,10291,036bc184d0525183;48c3ea42f2525540,10,14,101.8758591,0,two,"['HV', 'HV']",all_HV,48c3ea42f2525540;036bc184d0525183,50,5,50,48,F,F,S-S,equal,2021.06.12.12.26.36_veh-26_02119_02320.db,708aab9b56ba5801,036bc184d0525183;48c3ea42f2525540
nuplan_train,train_vegas3,10292,88a58241aecb533b;d7632c7a6d125a74,0,5,1.199228325,0,two,"['HV', 'HV']",all_HV,88a58241aecb533b;d7632c7a6d125a74,46,14,50,27,MP,P-M,S-S,equal,2021.06.12.12.26.36_veh-26_02119_02320.db,812dcbf68d3753f4,88a58241aecb533b;d7632c7a6d125a74
nuplan_train,train_vegas3,10457,01add744ba2c5654;7e380bf7612c51b5,69,192,1.276601124,0,two,"['HV', 'HV']",all_HV,01add744ba2c5654;7e380bf7612c51b5,50,28,50,30,F,F,L-L,equal,2021.06.12.12.45.00_veh-16_01368_01458.db,f87573f5031e506d,01add744ba2c5654;7e380bf7612c51b5
nuplan_train,train_vegas3,10459,3b0dee643e1851a8;632e73c2163f52d1;8e7b6585ff605bd5,139,155,1.883817721,1.554988249,multi,"['HV', 'HV', 'HV']",all_HV,3b0dee643e1851a8;632e73c2163f52d1,50,50,50,50,MP,P-P,S-S,equal,2021.06.12.12.45.00_veh-16_01368_01458.db,a8364129c9ab525f,3b0dee643e1851a8;632e73c2163f52d1;8e7b6585ff605bd5
nuplan_train,train_vegas3,1063,1c844a564a1e5a8d;b009d3fb67fa5135,44,67,0.402227824,0,two,"['HV', 'HV']",all_HV,1c844a564a1e5a8d;b009d3fb67fa5135,50,40,50,30,F,F,S-S,equal,2021.06.10.12.24.07_veh-12_02203_02433.db,4d92c12457f6523e,1c844a564a1e5a8d;b009d3fb67fa5135
nuplan_train,train_vegas3,1063,a9897914cd3750cb;b009d3fb67fa5135,32,72,1.491135783,0,two,"['HV', 'HV']",all_HV,a9897914cd3750cb;b009d3fb67fa5135,50,25,50,30,F,F,S-S,equal,2021.06.10.12.24.07_veh-12_02203_02433.db,4d92c12457f6523e,a9897914cd3750cb;b009d3fb67fa5135
nuplan_train,train_vegas3,10785,5c18fea8a48859d1;88a1de150e4b55d5,179,189,0.108290794,1.400279104,two,"['HV', 'HV']",all_HV,5c18fea8a48859d1;88a1de150e4b55d5,50,50,50,50,MP,P-P,S-S,5c18fea8a48859d1,2021.06.12.11.48.53_veh-35_05119_05313.db,df2862318bcd517c,5c18fea8a48859d1;88a1de150e4b55d5
nuplan_train,train_vegas3,11080,06867b71d56157f9;bcf150e2ad5c52fc,222,254,0.936808106,1.023264127,two,"['HV', 'HV']",all_HV,bcf150e2ad5c52fc;06867b71d56157f9,50,40,50,50,MP,P-P,S-S,equal,2021.06.12.13.51.28_veh-35_02813_02955.db,79419549b6975d7e,06867b71d56157f9;bcf150e2ad5c52fc
nuplan_train,train_vegas3,11081,300282514794519f;776d56d2da4e5a70;f8f9d1bbe32f5ca1,280,299,0.832310937,1.010303636,multi,"['HV', 'HV', 'HV']",all_HV,776d56d2da4e5a70;300282514794519f,50,46,50,22,MP,P-M,S-S,300282514794519f,2021.06.12.13.51.28_veh-35_02813_02955.db,468f6a54b0a05cf4,300282514794519f;776d56d2da4e5a70;f8f9d1bbe32f5ca1
nuplan_train,train_vegas3,11081,300282514794519f;f8f9d1bbe32f5ca1,300,339,0.424183888,0,two,"['HV', 'HV']",all_HV,f8f9d1bbe32f5ca1;300282514794519f,50,44,50,23,MP,P-M,S-S,300282514794519f,2021.06.12.13.51.28_veh-35_02813_02955.db,468f6a54b0a05cf4,300282514794519f;f8f9d1bbe32f5ca1
nuplan_train,train_vegas3,11093,036e4414de5d512c;3b392b65f50c5c70;d7a40727b9585b9c,281,287,1.504001926,2.521980235,multi,"['HV', 'HV', 'HV']",all_HV,3b392b65f50c5c70;d7a40727b9585b9c,50,12,50,47,MP,P-M,S-S,036e4414de5d512c,2021.06.12.13.51.28_veh-35_03039_03231.db,1f30c21566eb598e,036e4414de5d512c;3b392b65f50c5c70;d7a40727b9585b9c
nuplan_train,train_vegas3,11093,3b392b65f50c5c70;d7a40727b9585b9c,244,293,0.990237578,0,two,"['HV', 'HV']",all_HV,3b392b65f50c5c70;d7a40727b9585b9c,50,12,50,47,MP,P-M,S-S,3b392b65f50c5c70,2021.06.12.13.51.28_veh-35_03039_03231.db,1f30c21566eb598e,3b392b65f50c5c70;d7a40727b9585b9c
nuplan_train,train_vegas3,11094,c0752d1b42c05303;f3e18294a5415d6b,220,238,0.550609965,1.159099236,two,"['HV', 'HV']",all_HV,f3e18294a5415d6b;c0752d1b42c05303,50,15,50,23,MP,P-M,S-S,f3e18294a5415d6b,2021.06.12.13.51.28_veh-35_03039_03231.db,d03b74ccddd05554,c0752d1b42c05303;f3e18294a5415d6b
nuplan_train,train_vegas3,11094,c8f63bd223b25a29;de8a046e812e5255;f3e18294a5415d6b,177,183,0.843002348,0,multi,"['HV', 'HV', 'HV']",all_HV,c8f63bd223b25a29;f3e18294a5415d6b,50,31,50,31,MP,P-M,S-S,c8f63bd223b25a29,2021.06.12.13.51.28_veh-35_03039_03231.db,d03b74ccddd05554,c8f63bd223b25a29;de8a046e812e5255;f3e18294a5415d6b
nuplan_train,train_vegas3,11094,c8f63bd223b25a29;f3e18294a5415d6b,178,207,0.993473254,0,two,"['HV', 'HV']",all_HV,c8f63bd223b25a29;f3e18294a5415d6b,50,31,50,31,MP,P-M,S-S,c8f63bd223b25a29,2021.06.12.13.51.28_veh-35_03039_03231.db,d03b74ccddd05554,c8f63bd223b25a29;f3e18294a5415d6b
nuplan_train,train_vegas3,11460,68fc8aa438405ee1;7a7b7f27fed35bfa,99,129,9.703988118,0.899966996,two,"['HV', 'HV']",all_HV,68fc8aa438405ee1;7a7b7f27fed35bfa,50,30,50,26,MP,P-P,S-S,7a7b7f27fed35bfa,2021.06.12.13.57.31_veh-38_05625_05877.db,24c0cedebc92590e,68fc8aa438405ee1;7a7b7f27fed35bfa
nuplan_train,train_vegas3,11467,0ab4804e39795f42;38a8d7012bd557c7;f02e99dfb5955a16,60,65,1.336327522,0,multi,"['HV', 'HV', 'HV']",all_HV,38a8d7012bd557c7;0ab4804e39795f42,50,50,50,12,F,F,L-L,equal,2021.06.12.13.57.31_veh-38_05888_06197.db,92986f9fdfba553c,0ab4804e39795f42;38a8d7012bd557c7;f02e99dfb5955a16
nuplan_train,train_vegas3,11620,1b12db5fd6ed5e37;84222765b46a52d9,132,163,0.718009313,0.824060998,two,"['HV', 'HV']",all_HV,84222765b46a52d9;1b12db5fd6ed5e37,50,39,50,33,MP,P-P,S-S,84222765b46a52d9,2021.06.12.14.07.16_veh-26_02838_03032.db,86c1b13dc33f5d49,1b12db5fd6ed5e37;84222765b46a52d9
nuplan_train,train_vegas3,11792,210c2daa60065a44;b48f6d3e579f5bac,26,51,0.619729366,1.02010899,two,"['HV', 'HV']",all_HV,210c2daa60065a44;b48f6d3e579f5bac,50,34,50,36,MP,P-P,S-S,b48f6d3e579f5bac,2021.06.12.16.56.47_veh-26_01976_02960.db,067cbc79928f55b2,210c2daa60065a44;b48f6d3e579f5bac
nuplan_train,train_vegas3,11792,210c2daa60065a44;f293d690c1bf56e4,2,22,0.418066478,1.30078417,two,"['HV', 'HV']",all_HV,f293d690c1bf56e4;210c2daa60065a44,50,32,50,34,MP,P-P,S-S,210c2daa60065a44,2021.06.12.16.56.47_veh-26_01976_02960.db,067cbc79928f55b2,210c2daa60065a44;f293d690c1bf56e4
nuplan_train,train_vegas3,11796,13193f312f265272;2e12325ef4815486,261,295,1.142180048,0,two,"['HV', 'HV']",all_HV,13193f312f265272;2e12325ef4815486,50,16,50,28,MP,P-M,S-S,13193f312f265272,2021.06.12.16.56.47_veh-26_01976_02960.db,e69c6ca410a156c7,13193f312f265272;2e12325ef4815486
nuplan_train,train_vegas3,11797,5ae79d0663175d1e;9210ebcf6e1c5ad2,81,88,0.018436592,0,two,"['HV', 'HV']",all_HV,9210ebcf6e1c5ad2;5ae79d0663175d1e,50,3,50,50,MP,P-P,S-S,equal,2021.06.12.16.56.47_veh-26_01976_02960.db,f42c668ddebe584c,5ae79d0663175d1e;9210ebcf6e1c5ad2
nuplan_train,train_vegas3,11798,90fef4d976eb5228;f29ee1b6c7985c0a,198,215,0.475565079,1.343927551,two,"['HV', 'HV']",all_HV,f29ee1b6c7985c0a;90fef4d976eb5228,50,50,50,50,MP,P-P,S-S,90fef4d976eb5228,2021.06.12.16.56.47_veh-26_01976_02960.db,cbc24736f00051e7,90fef4d976eb5228;f29ee1b6c7985c0a
nuplan_train,train_vegas3,11967,15bee4e8d5775b92;e945b8d6fa505213,291,328,0.820595928,1.102122762,two,"['HV', 'HV']",all_HV,e945b8d6fa505213;15bee4e8d5775b92,50,34,50,12,MP,P-M,S-S,15bee4e8d5775b92,2021.06.12.16.57.06_veh-35_01475_01670.db,6544f237e4495114,15bee4e8d5775b92;e945b8d6fa505213
nuplan_train,train_vegas3,11968,776369ee9fd851dd;7975d93457bd57ae,127,140,0.174226134,1.305256284,two,"['HV', 'HV']",all_HV,7975d93457bd57ae;776369ee9fd851dd,50,50,50,50,MP,P-M,S-S,776369ee9fd851dd,2021.06.12.16.57.06_veh-35_01475_01670.db,17a85d0677ff56e6,776369ee9fd851dd;7975d93457bd57ae
nuplan_train,train_vegas3,1212,615fa9d02e3356b0;f435e3373154584c,36,44,6.005567819,0,two,"['HV', 'HV']",all_HV,615fa9d02e3356b0;f435e3373154584c,50,6,50,20,F,F,S-S,equal,2021.06.10.12.48.14_veh-16_00016_00160.db,38eedcbc2858547c,615fa9d02e3356b0;f435e3373154584c
